workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d3_k155,8,10,486,486,162,0.113,0.050,0.128,0.001,0.055,0.032
cube_d3_k155,8,11,162,162,54,0.076,0.020,0.048,0.000,0.017,0.012
cube_d3_k155,8,12,54,54,18,0.024,0.008,0.019,0.000,0.007,0.004
cube_d3_k155,8,13,18,18,6,0.013,0.004,0.009,0.000,0.005,0.001
cube_d3_k155,8,14,6,6,2,0.006,0.002,0.013,0.000,0.004,0.001
cube_d3_k155,8,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,8,0,310,22343250,7447750,5.324,9.058,1111.617,0.000,406.703,246.381
cube_d3_k155,8,1,7447750,7447750,2379052,962.913,249.085,700.219,0.000,182.153,85.356
cube_d3_k155,8,2,2379052,2379052,1062882,315.008,78.212,203.414,0.000,41.569,34.308
cube_d3_k155,8,3,1062882,1062882,354294,150.255,32.890,83.688,0.000,15.243,15.502
cube_d3_k155,8,4,354294,354294,118098,49.258,9.896,26.415,0.000,4.838,4.827
cube_d3_k155,8,5,118098,118098,39366,15.143,2.648,20.715,0.000,14.429,1.431
cube_d3_k155,8,6,39366,39366,13122,4.574,0.982,6.080,0.000,4.222,0.471
cube_d3_k155,8,7,13122,13122,4374,2.144,0.363,1.833,0.000,1.087,0.239
cube_d3_k155,8,8,4374,4374,1458,0.712,0.258,0.624,0.000,0.305,0.084
cube_d3_k155,8,9,1458,1458,486,0.271,0.107,0.233,0.000,0.100,0.043
cube_d3_k155,8,10,486,486,162,0.100,0.041,0.099,0.000,0.038,0.027
cube_d3_k155,8,11,162,162,54,0.064,0.020,0.043,0.000,0.016,0.010
cube_d3_k155,8,12,54,54,18,0.020,0.007,0.023,0.000,0.007,0.008
cube_d3_k155,8,13,18,18,6,0.011,0.004,0.010,0.000,0.005,0.002
cube_d3_k155,8,14,6,6,2,0.006,0.002,0.007,0.000,0.004,0.001
cube_d3_k155,8,15,2,0,0,0.003,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,8.738,11.474,655.940,0.000,294.401,110.881
cube_d3_k155,16,1,7447750,7447750,2379052,398.207,94.756,332.572,0.000,89.186,41.967
cube_d3_k155,16,2,2379052,2379052,1062882,147.270,37.930,99.156,0.000,21.681,16.400
cube_d3_k155,16,3,1062882,1062882,354294,75.098,17.918,40.621,0.000,7.608,7.302
cube_d3_k155,16,4,354294,354294,118098,25.707,5.516,13.876,0.000,2.952,2.308
cube_d3_k155,16,5,118098,118098,39366,7.341,1.795,14.744,0.000,11.438,0.779
cube_d3_k155,16,6,39366,39366,13122,2.258,0.521,5.176,0.000,4.029,0.286
cube_d3_k155,16,7,13122,13122,4374,1.576,0.275,1.484,0.000,0.994,0.175
cube_d3_k155,16,8,4374,4374,1458,0.585,0.198,0.541,0.000,0.299,0.057
cube_d3_k155,16,9,1458,1458,486,0.227,0.111,0.216,0.000,0.109,0.029
cube_d3_k155,16,10,486,486,162,0.086,0.040,0.082,0.000,0.035,0.014
cube_d3_k155,16,11,162,162,54,0.036,0.019,0.046,0.000,0.017,0.012
cube_d3_k155,16,12,54,54,18,0.019,0.008,0.019,0.000,0.008,0.004
cube_d3_k155,16,13,18,18,6,0.011,0.003,0.009,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,3.591,8.318,660.101,0.000,250.563,135.471
cube_d3_k155,16,1,7447750,7447750,2379052,489.961,119.938,372.666,0.000,110.545,46.841
cube_d3_k155,16,2,2379052,2379052,1062882,159.768,42.915,113.334,0.000,29.983,19.174
cube_d3_k155,16,3,1062882,1062882,354294,85.001,19.130,45.788,0.000,9.273,7.366
cube_d3_k155,16,4,354294,354294,118098,28.248,5.737,15.240,0.000,3.093,2.683
cube_d3_k155,16,5,118098,118098,39366,7.911,2.000,15.448,0.000,11.712,0.849
cube_d3_k155,16,6,39366,39366,13122,2.678,0.642,5.413,0.000,4.188,0.338
cube_d3_k155,16,7,13122,13122,4374,1.735,0.305,1.742,0.000,1.109,0.172
cube_d3_k155,16,8,4374,4374,1458,0.527,0.209,0.593,0.000,0.307,0.080
cube_d3_k155,16,9,1458,1458,486,0.266,0.109,0.254,0.000,0.127,0.042
cube_d3_k155,16,10,486,486,162,0.089,0.048,0.100,0.000,0.043,0.019
cube_d3_k155,16,11,162,162,54,0.042,0.023,0.050,0.000,0.018,0.014
cube_d3_k155,16,12,54,54,18,0.020,0.009,0.025,0.000,0.007,0.005
cube_d3_k155,16,13,18,18,6,0.013,0.004,0.009,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.006,0.002,0.006,0.000,0.003,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,4.226,8.174,612.678,0.000,234.482,135.354
cube_d3_k155,16,1,7447750,7447750,2379052,502.056,126.082,376.085,0.000,101.866,51.164
cube_d3_k155,16,2,2379052,2379052,1062882,162.309,42.218,110.221,0.000,24.002,19.088
cube_d3_k155,16,3,1062882,1062882,354294,86.425,19.994,43.471,0.000,7.716,7.878
cube_d3_k155,16,4,354294,354294,118098,28.724,5.998,15.457,0.000,3.270,2.581
cube_d3_k155,16,5,118098,118098,39366,12.710,2.230,16.012,0.000,12.164,0.927
cube_d3_k155,16,6,39366,39366,13122,2.781,0.724,5.203,0.000,3.991,0.330
cube_d3_k155,16,7,13122,13122,4374,1.690,0.294,1.651,0.000,0.970,0.268
cube_d3_k155,16,8,4374,4374,1458,0.633,0.251,0.624,0.000,0.320,0.102
cube_d3_k155,16,9,1458,1458,486,0.253,0.092,0.251,0.000,0.112,0.039
cube_d3_k155,16,10,486,486,162,0.097,0.049,0.108,0.000,0.042,0.026
cube_d3_k155,16,11,162,162,54,0.053,0.022,0.050,0.000,0.017,0.012
cube_d3_k155,16,12,54,54,18,0.021,0.009,0.019,0.000,0.008,0.004
cube_d3_k155,16,13,18,18,6,0.013,0.005,0.009,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.006,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,4.798,12.747,670.956,0.000,265.385,135.564
cube_d3_k155,16,1,7447750,7447750,2379052,517.571,128.729,378.299,0.000,113.524,47.370
cube_d3_k155,16,2,2379052,2379052,1062882,166.043,41.777,109.666,0.000,25.044,18.887
cube_d3_k155,16,3,1062882,1062882,354294,77.752,21.821,42.035,0.000,7.562,7.259
cube_d3_k155,16,4,354294,354294,118098,26.302,5.708,15.014,0.000,3.104,2.581
cube_d3_k155,16,5,118098,118098,39366,8.241,2.030,15.590,0.000,11.781,0.833
cube_d3_k155,16,6,39366,39366,13122,2.605,0.688,5.782,0.000,4.555,0.352
cube_d3_k155,16,7,13122,13122,4374,1.784,0.295,1.757,0.000,1.118,0.256
cube_d3_k155,16,8,4374,4374,1458,0.568,0.209,0.613,0.000,0.332,0.061
cube_d3_k155,16,9,1458,1458,486,0.258,0.099,0.244,0.000,0.128,0.029
cube_d3_k155,16,10,486,486,162,0.104,0.047,0.096,0.000,0.040,0.017
cube_d3_k155,16,11,162,162,54,0.055,0.020,0.048,0.000,0.018,0.011
cube_d3_k155,16,12,54,54,18,0.025,0.008,0.023,0.001,0.008,0.005
cube_d3_k155,16,13,18,18,6,0.014,0.005,0.009,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.005,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,10.214,8.350,606.257,0.000,219.035,130.017
cube_d3_k155,16,1,7447750,7447750,2379052,499.819,127.841,374.570,0.000,97.144,44.907
cube_d3_k155,16,2,2379052,2379052,1062882,162.785,42.951,107.140,0.000,23.527,18.469
cube_d3_k155,16,3,1062882,1062882,354294,85.916,17.787,43.544,0.000,9.038,7.096
cube_d3_k155,16,4,354294,354294,118098,26.128,5.816,14.873,0.000,2.861,2.568
cube_d3_k155,16,5,118098,118098,39366,8.207,2.065,16.280,0.000,12.405,0.912
cube_d3_k155,16,6,39366,39366,13122,2.653,0.682,5.464,0.000,4.284,0.322
cube_d3_k155,16,7,13122,13122,4374,1.717,0.337,1.737,0.000,1.106,0.233
cube_d3_k155,16,8,4374,4374,1458,0.642,0.259,0.600,0.000,0.321,0.060
cube_d3_k155,16,9,1458,1458,486,0.246,0.157,0.244,0.000,0.117,0.035
cube_d3_k155,16,10,486,486,162,0.097,0.052,0.105,0.000,0.043,0.019
cube_d3_k155,16,11,162,162,54,0.054,0.027,0.068,0.000,0.036,0.013
cube_d3_k155,16,12,54,54,18,0.022,0.009,0.020,0.000,0.008,0.004
cube_d3_k155,16,13,18,18,6,0.014,0.004,0.009,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.007,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,16,0,310,22343250,7447750,3.760,7.110,673.112,0.000,252.117,136.276
cube_d3_k155,16,1,7447750,7447750,2379052,517.869,128.981,349.596,0.000,98.065,46.087
cube_d3_k155,16,2,2379052,2379052,1062882,161.604,40.954,109.269,0.000,26.192,18.591
cube_d3_k155,16,3,1062882,1062882,354294,88.809,17.916,43.786,0.000,7.682,7.098
cube_d3_k155,16,4,354294,354294,118098,28.330,5.871,15.012,0.000,2.901,2.568
cube_d3_k155,16,5,118098,118098,39366,8.257,2.055,16.482,0.000,12.789,0.854
cube_d3_k155,16,6,39366,39366,13122,2.540,0.636,5.190,0.000,3.994,0.320
cube_d3_k155,16,7,13122,13122,4374,1.784,0.301,1.607,0.000,1.038,0.182
cube_d3_k155,16,8,4374,4374,1458,0.541,0.206,0.613,0.000,0.315,0.068
cube_d3_k155,16,9,1458,1458,486,0.243,0.132,0.254,0.000,0.113,0.045
cube_d3_k155,16,10,486,486,162,0.096,0.046,0.103,0.000,0.043,0.019
cube_d3_k155,16,11,162,162,54,0.048,0.035,0.048,0.000,0.018,0.012
cube_d3_k155,16,12,54,54,18,0.019,0.009,0.019,0.000,0.007,0.004
cube_d3_k155,16,13,18,18,6,0.011,0.004,0.010,0.000,0.005,0.002
cube_d3_k155,16,14,6,6,2,0.007,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,16,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,6.355,8.448,522.979,0.000,279.229,77.466
cube_d3_k155,32,1,7447750,7447750,2379052,246.010,62.388,211.758,0.000,60.560,27.235
cube_d3_k155,32,2,2379052,2379052,1062882,85.952,24.932,68.095,0.000,16.175,10.769
cube_d3_k155,32,3,1062882,1062882,354294,44.697,12.203,26.721,0.000,5.519,4.549
cube_d3_k155,32,4,354294,354294,118098,14.843,3.705,9.278,0.000,2.157,1.439
cube_d3_k155,32,5,118098,118098,39366,4.801,1.073,20.622,0.000,18.232,0.586
cube_d3_k155,32,6,39366,39366,13122,1.960,0.511,4.977,0.000,4.138,0.225
cube_d3_k155,32,7,13122,13122,4374,1.513,0.236,1.466,0.000,1.050,0.180
cube_d3_k155,32,8,4374,4374,1458,0.519,0.179,0.495,0.000,0.292,0.042
cube_d3_k155,32,9,1458,1458,486,0.201,0.083,0.187,0.000,0.089,0.025
cube_d3_k155,32,10,486,486,162,0.072,0.057,0.081,0.000,0.035,0.015
cube_d3_k155,32,11,162,162,54,0.031,0.023,0.051,0.000,0.017,0.010
cube_d3_k155,32,12,54,54,18,0.019,0.008,0.021,0.000,0.008,0.004
cube_d3_k155,32,13,18,18,6,0.012,0.004,0.010,0.000,0.005,0.002
cube_d3_k155,32,14,6,6,2,0.004,0.001,0.006,0.000,0.004,0.001
cube_d3_k155,32,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,3.525,8.063,533.441,0.000,235.342,74.832
cube_d3_k155,32,1,7447750,7447750,2379052,264.799,71.734,220.377,0.000,59.750,26.143
cube_d3_k155,32,2,2379052,2379052,1062882,102.899,27.312,68.842,0.000,20.270,10.385
cube_d3_k155,32,3,1062882,1062882,354294,44.426,11.874,27.258,0.000,6.037,4.206
cube_d3_k155,32,4,354294,354294,118098,15.202,3.619,8.902,0.000,2.185,1.434
cube_d3_k155,32,5,118098,118098,39366,4.974,1.097,14.079,0.000,11.831,0.522
cube_d3_k155,32,6,39366,39366,13122,1.600,0.450,5.120,0.000,4.332,0.213
cube_d3_k155,32,7,13122,13122,4374,1.434,0.230,1.342,0.000,0.992,0.098
cube_d3_k155,32,8,4374,4374,1458,0.533,0.181,0.516,0.000,0.300,0.057
cube_d3_k155,32,9,1458,1458,486,0.219,0.085,0.205,0.000,0.095,0.026
cube_d3_k155,32,10,486,486,162,0.073,0.044,0.092,0.000,0.043,0.017
cube_d3_k155,32,11,162,162,54,0.040,0.024,0.047,0.000,0.017,0.012
cube_d3_k155,32,12,54,54,18,0.022,0.010,0.034,0.000,0.008,0.014
cube_d3_k155,32,13,18,18,6,0.012,0.005,0.011,0.000,0.005,0.002
cube_d3_k155,32,14,6,6,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d3_k155,32,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,3.857,10.978,449.355,0.000,216.703,75.729
cube_d3_k155,32,1,7447750,7447750,2379052,259.099,72.592,209.998,0.000,57.574,26.969
cube_d3_k155,32,2,2379052,2379052,1062882,91.173,25.852,64.379,0.000,14.506,11.108
cube_d3_k155,32,3,1062882,1062882,354294,44.582,12.173,27.371,0.000,6.365,5.188
cube_d3_k155,32,4,354294,354294,118098,14.846,3.779,8.399,0.000,1.958,1.434
cube_d3_k155,32,5,118098,118098,39366,4.842,1.258,14.016,0.000,11.783,0.544
cube_d3_k155,32,6,39366,39366,13122,1.551,0.466,5.082,0.000,4.334,0.213
cube_d3_k155,32,7,13122,13122,4374,1.557,0.232,1.444,0.000,1.080,0.099
cube_d3_k155,32,8,4374,4374,1458,0.566,0.201,0.548,0.000,0.320,0.053
cube_d3_k155,32,9,1458,1458,486,0.193,0.087,0.238,0.000,0.126,0.036
cube_d3_k155,32,10,486,486,162,0.075,0.049,0.106,0.000,0.047,0.021
cube_d3_k155,32,11,162,162,54,0.043,0.026,0.051,0.000,0.017,0.014
cube_d3_k155,32,12,54,54,18,0.022,0.010,0.026,0.000,0.009,0.006
cube_d3_k155,32,13,18,18,6,0.014,0.004,0.010,0.000,0.005,0.002
cube_d3_k155,32,14,6,6,2,0.006,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,32,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,4.035,7.901,413.588,0.000,180.975,75.730
cube_d3_k155,32,1,7447750,7447750,2379052,257.391,72.710,198.101,0.000,57.859,25.071
cube_d3_k155,32,2,2379052,2379052,1062882,90.120,26.508,61.726,0.000,14.432,10.249
cube_d3_k155,32,3,1062882,1062882,354294,46.029,12.170,25.212,0.000,5.091,4.161
cube_d3_k155,32,4,354294,354294,118098,15.575,3.599,9.073,0.000,2.350,1.459
cube_d3_k155,32,5,118098,118098,39366,4.776,1.216,15.459,0.000,13.250,0.531
cube_d3_k155,32,6,39366,39366,13122,1.558,0.496,5.395,0.000,4.601,0.222
cube_d3_k155,32,7,13122,13122,4374,1.950,0.241,1.436,0.000,1.064,0.117
cube_d3_k155,32,8,4374,4374,1458,0.747,0.230,0.593,0.000,0.341,0.052
cube_d3_k155,32,9,1458,1458,486,0.282,0.095,0.238,0.000,0.120,0.030
cube_d3_k155,32,10,486,486,162,0.112,0.047,0.122,0.000,0.056,0.021
cube_d3_k155,32,11,162,162,54,0.053,0.026,0.064,0.000,0.024,0.016
cube_d3_k155,32,12,54,54,18,0.028,0.015,0.053,0.000,0.014,0.025
cube_d3_k155,32,13,18,18,6,0.016,0.005,0.088,0.000,0.071,0.008
cube_d3_k155,32,14,6,6,2,0.017,0.005,0.018,0.000,0.012,0.002
cube_d3_k155,32,15,2,0,0,0.005,0.002,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,4.150,8.158,376.401,0.000,153.991,74.906
cube_d3_k155,32,1,7447750,7447750,2379052,257.178,73.251,205.805,0.000,59.803,25.556
cube_d3_k155,32,2,2379052,2379052,1062882,91.886,30.453,66.021,0.000,16.536,10.342
cube_d3_k155,32,3,1062882,1062882,354294,46.689,17.093,26.383,0.000,5.674,5.400
cube_d3_k155,32,4,354294,354294,118098,15.037,3.663,8.740,0.000,2.006,1.548
cube_d3_k155,32,5,118098,118098,39366,4.991,1.212,13.607,0.000,11.341,0.531
cube_d3_k155,32,6,39366,39366,13122,1.560,0.496,4.916,0.000,4.121,0.229
cube_d3_k155,32,7,13122,13122,4374,1.659,0.344,1.550,0.000,1.028,0.234
cube_d3_k155,32,8,4374,4374,1458,0.665,0.218,0.629,0.000,0.341,0.102
cube_d3_k155,32,9,1458,1458,486,0.243,0.100,0.234,0.000,0.121,0.035
cube_d3_k155,32,10,486,486,162,0.073,0.048,0.105,0.000,0.048,0.021
cube_d3_k155,32,11,162,162,54,0.051,0.027,0.051,0.000,0.018,0.012
cube_d3_k155,32,12,54,54,18,0.024,0.010,0.025,0.000,0.009,0.005
cube_d3_k155,32,13,18,18,6,0.012,0.004,0.010,0.000,0.005,0.001
cube_d3_k155,32,14,6,6,2,0.006,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,32,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,32,0,310,22343250,7447750,8.855,12.661,428.948,0.000,172.371,73.558
cube_d3_k155,32,1,7447750,7447750,2379052,266.930,72.860,225.215,0.000,61.575,26.374
cube_d3_k155,32,2,2379052,2379052,1062882,93.752,27.239,64.147,0.000,16.823,10.447
cube_d3_k155,32,3,1062882,1062882,354294,44.993,11.524,24.277,0.000,5.094,3.911
cube_d3_k155,32,4,354294,354294,118098,15.093,3.673,10.592,0.000,2.481,2.626
cube_d3_k155,32,5,118098,118098,39366,4.978,1.325,14.314,0.000,12.036,0.563
cube_d3_k155,32,6,39366,39366,13122,1.596,0.503,5.238,0.000,4.421,0.227
cube_d3_k155,32,7,13122,13122,4374,1.663,0.377,1.678,0.000,1.106,0.269
cube_d3_k155,32,8,4374,4374,1458,0.684,0.235,0.619,0.000,0.371,0.052
cube_d3_k155,32,9,1458,1458,486,0.245,0.097,0.220,0.000,0.113,0.028
cube_d3_k155,32,10,486,486,162,0.087,0.052,0.109,0.000,0.048,0.023
cube_d3_k155,32,11,162,162,54,0.052,0.026,0.052,0.000,0.018,0.015
cube_d3_k155,32,12,54,54,18,0.024,0.010,0.027,0.000,0.010,0.005
cube_d3_k155,32,13,18,18,6,0.016,0.004,0.010,0.000,0.006,0.002
cube_d3_k155,32,14,6,6,2,0.008,0.002,0.007,0.000,0.005,0.001
cube_d3_k155,32,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,11.343,11.922,299.079,0.000,156.825,49.660
cube_d3_k155,64,1,7447750,7447750,2379052,143.042,37.319,138.788,0.000,43.587,17.550
cube_d3_k155,64,2,2379052,2379052,1062882,71.743,14.783,44.304,0.000,12.466,7.108
cube_d3_k155,64,3,1062882,1062882,354294,31.669,8.273,22.963,0.000,3.689,8.247
cube_d3_k155,64,4,354294,354294,118098,11.364,2.762,6.850,0.000,1.914,0.987
cube_d3_k155,64,5,118098,118098,39366,3.710,1.027,13.957,0.000,12.267,0.400
cube_d3_k155,64,6,39366,39366,13122,1.312,0.425,5.428,0.000,4.738,0.195
cube_d3_k155,64,7,13122,13122,4374,1.904,0.365,1.604,0.000,1.110,0.215
cube_d3_k155,64,8,4374,4374,1458,0.694,0.215,0.627,0.000,0.385,0.047
cube_d3_k155,64,9,1458,1458,486,0.266,0.094,0.252,0.000,0.123,0.035
cube_d3_k155,64,10,486,486,162,0.122,0.052,0.144,0.000,0.058,0.034
cube_d3_k155,64,11,162,162,54,0.057,0.033,0.069,0.000,0.025,0.019
cube_d3_k155,64,12,54,54,18,0.031,0.012,0.036,0.000,0.012,0.009
cube_d3_k155,64,13,18,18,6,0.020,0.006,0.014,0.000,0.007,0.002
cube_d3_k155,64,14,6,6,2,0.010,0.003,0.009,0.000,0.006,0.001
cube_d3_k155,64,15,2,0,0,0.004,0.002,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,2.069,3.945,385.317,0.000,123.238,45.968
cube_d3_k155,64,1,7447750,7447750,2379052,152.909,40.439,142.361,0.000,35.125,15.673
cube_d3_k155,64,2,2379052,2379052,1062882,53.891,15.328,39.212,0.000,9.238,6.491
cube_d3_k155,64,3,1062882,1062882,354294,31.099,7.890,16.752,0.000,3.563,2.573
cube_d3_k155,64,4,354294,354294,118098,10.997,2.788,6.564,0.000,1.785,0.987
cube_d3_k155,64,5,118098,118098,39366,3.609,1.112,14.560,0.000,12.862,0.408
cube_d3_k155,64,6,39366,39366,13122,1.310,0.418,5.160,0.000,4.505,0.178
cube_d3_k155,64,7,13122,13122,4374,2.145,0.233,1.406,0.000,1.055,0.101
cube_d3_k155,64,8,4374,4374,1458,0.717,0.209,0.637,0.000,0.384,0.058
cube_d3_k155,64,9,1458,1458,486,0.270,0.093,0.260,0.000,0.122,0.045
cube_d3_k155,64,10,486,486,162,0.122,0.051,0.141,0.000,0.062,0.023
cube_d3_k155,64,11,162,162,54,0.058,0.029,0.074,0.000,0.031,0.016
cube_d3_k155,64,12,54,54,18,0.040,0.019,0.038,0.000,0.012,0.011
cube_d3_k155,64,13,18,18,6,0.022,0.006,0.015,0.000,0.008,0.003
cube_d3_k155,64,14,6,6,2,0.013,0.003,0.009,0.000,0.006,0.001
cube_d3_k155,64,15,2,0,0,0.004,0.001,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,2.025,3.881,273.721,0.000,131.336,49.121
cube_d3_k155,64,1,7447750,7447750,2379052,149.626,47.076,123.022,0.000,34.284,15.739
cube_d3_k155,64,2,2379052,2379052,1062882,58.134,15.339,47.142,0.000,17.585,6.419
cube_d3_k155,64,3,1062882,1062882,354294,31.188,8.024,16.377,0.000,3.552,2.525
cube_d3_k155,64,4,354294,354294,118098,10.359,2.758,6.162,0.000,1.417,0.980
cube_d3_k155,64,5,118098,118098,39366,3.542,1.001,12.583,0.000,11.017,0.397
cube_d3_k155,64,6,39366,39366,13122,1.237,0.430,4.660,0.000,4.003,0.196
cube_d3_k155,64,7,13122,13122,4374,1.608,0.252,1.408,0.000,1.063,0.102
cube_d3_k155,64,8,4374,4374,1458,0.613,0.190,0.603,0.000,0.363,0.048
cube_d3_k155,64,9,1458,1458,486,0.228,0.094,0.251,0.000,0.117,0.046
cube_d3_k155,64,10,486,486,162,0.104,0.048,0.106,0.000,0.046,0.022
cube_d3_k155,64,11,162,162,54,0.052,0.027,0.056,0.000,0.018,0.016
cube_d3_k155,64,12,54,54,18,0.040,0.010,0.025,0.000,0.007,0.005
cube_d3_k155,64,13,18,18,6,0.019,0.004,0.009,0.000,0.005,0.002
cube_d3_k155,64,14,6,6,2,0.010,0.002,0.006,0.000,0.003,0.001
cube_d3_k155,64,15,2,0,0,0.002,0.001,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,1.990,3.729,251.658,0.000,120.793,44.674
cube_d3_k155,64,1,7447750,7447750,2379052,147.195,41.360,119.729,0.000,34.128,15.383
cube_d3_k155,64,2,2379052,2379052,1062882,52.707,15.006,38.178,0.000,8.884,6.374
cube_d3_k155,64,3,1062882,1062882,354294,31.166,8.003,15.727,0.000,3.367,2.468
cube_d3_k155,64,4,354294,354294,118098,10.227,2.705,6.123,0.000,1.431,0.995
cube_d3_k155,64,5,118098,118098,39366,3.391,1.110,13.191,0.000,11.569,0.393
cube_d3_k155,64,6,39366,39366,13122,1.162,0.444,5.258,0.000,4.606,0.182
cube_d3_k155,64,7,13122,13122,4374,1.757,0.260,1.488,0.000,1.110,0.101
cube_d3_k155,64,8,4374,4374,1458,0.605,0.198,0.571,0.000,0.342,0.060
cube_d3_k155,64,9,1458,1458,486,0.238,0.093,0.250,0.000,0.119,0.040
cube_d3_k155,64,10,486,486,162,0.121,0.054,0.132,0.000,0.054,0.034
cube_d3_k155,64,11,162,162,54,0.063,0.034,0.061,0.000,0.020,0.018
cube_d3_k155,64,12,54,54,18,0.033,0.011,0.044,0.000,0.009,0.011
cube_d3_k155,64,13,18,18,6,0.017,0.005,0.011,0.000,0.006,0.002
cube_d3_k155,64,14,6,6,2,0.009,0.003,0.007,0.000,0.004,0.001
cube_d3_k155,64,15,2,0,0,0.003,0.001,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,1.986,3.849,234.254,0.000,105.895,43.409
cube_d3_k155,64,1,7447750,7447750,2379052,143.974,39.574,119.708,0.000,37.393,15.104
cube_d3_k155,64,2,2379052,2379052,1062882,69.765,19.020,37.123,0.000,8.772,6.235
cube_d3_k155,64,3,1062882,1062882,354294,28.800,7.775,19.228,0.000,6.982,2.482
cube_d3_k155,64,4,354294,354294,118098,10.361,2.697,6.364,0.000,1.441,0.953
cube_d3_k155,64,5,118098,118098,39366,3.222,0.970,13.755,0.000,12.243,0.381
cube_d3_k155,64,6,39366,39366,13122,1.143,0.395,5.306,0.000,4.635,0.185
cube_d3_k155,64,7,13122,13122,4374,1.729,0.245,1.470,0.000,1.109,0.120
cube_d3_k155,64,8,4374,4374,1458,0.603,0.193,0.604,0.000,0.357,0.063
cube_d3_k155,64,9,1458,1458,486,0.233,0.095,0.240,0.000,0.106,0.045
cube_d3_k155,64,10,486,486,162,0.122,0.070,0.127,0.000,0.056,0.030
cube_d3_k155,64,11,162,162,54,0.074,0.032,0.073,0.000,0.022,0.023
cube_d3_k155,64,12,54,54,18,0.033,0.011,0.031,0.000,0.009,0.006
cube_d3_k155,64,13,18,18,6,0.016,0.005,0.011,0.000,0.006,0.002
cube_d3_k155,64,14,6,6,2,0.013,0.002,0.006,0.000,0.004,0.001
cube_d3_k155,64,15,2,0,0,0.003,0.001,0.000,,,
cube_d3_k155,64,0,310,22343250,7447750,2.044,3.743,269.179,0.000,122.399,63.699
cube_d3_k155,64,1,7447750,7447750,2379052,143.041,39.701,128.054,0.000,40.290,22.027
cube_d3_k155,64,2,2379052,2379052,1062882,57.820,14.691,36.310,0.000,8.644,6.268
cube_d3_k155,64,3,1062882,1062882,354294,28.096,7.703,15.252,0.000,3.146,2.447
cube_d3_k155,64,4,354294,354294,118098,10.014,3.174,5.885,0.000,1.324,0.981
cube_d3_k155,64,5,118098,118098,39366,3.184,1.103,13.082,0.000,11.550,0.368
cube_d3_k155,64,6,39366,39366,13122,1.128,0.417,5.185,0.000,4.567,0.176
cube_d3_k155,64,7,13122,13122,4374,1.711,0.261,1.429,0.000,1.069,0.100
cube_d3_k155,64,8,4374,4374,1458,0.582,0.192,0.562,0.000,0.304,0.085
cube_d3_k155,64,9,1458,1458,486,0.216,0.112,0.245,0.000,0.114,0.041
cube_d3_k155,64,10,486,486,162,0.119,0.054,0.129,0.000,0.054,0.033
cube_d3_k155,64,11,162,162,54,0.064,0.028,0.059,0.000,0.020,0.015
cube_d3_k155,64,12,54,54,18,0.031,0.011,0.031,0.000,0.009,0.006
cube_d3_k155,64,13,18,18,6,0.017,0.005,0.012,0.000,0.006,0.002
cube_d3_k155,64,14,6,6,2,0.012,0.002,0.007,0.000,0.004,0.001
cube_d3_k155,64,15,2,0,0,0.003,0.001,0.000,,,
cube_d3_k155,128,0,310,22343250,7447750,14.940,10.293,294.917,0.000,197.935,33.669
