file,expected,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
demo.26.ground.smt2,,128,4,unsat,1.228416,0.022210,0.368090,0.542400,0.103040,0.000000,0.015780,
demo.27.ground.smt2,,1,0,unsat,1.642554,0.015960,0.337040,0.525190,0.603270,0.000000,0.002200,
demo.27.ground.smt2,,1,1,unsat,1.501306,0.014280,0.326340,0.460670,0.544900,0.000000,0.002150,
demo.27.ground.smt2,,1,2,unsat,1.598486,0.013670,0.330890,0.469270,0.629800,0.000000,0.002370,
demo.27.ground.smt2,,1,3,unsat,1.563337,0.014290,0.334860,0.498940,0.558370,0.000000,0.002200,
demo.27.ground.smt2,,1,4,unsat,1.607451,0.013350,0.330120,0.434970,0.679940,0.000000,0.002400,
demo.27.ground.smt2,,2,0,unsat,1.246789,0.013910,0.328460,0.414590,0.330610,0.000000,0.007000,
demo.27.ground.smt2,,2,1,unsat,1.303370,0.013700,0.335140,0.446710,0.346120,0.000000,0.007250,
demo.27.ground.smt2,,2,2,unsat,1.278861,0.013940,0.333990,0.407850,0.364430,0.000000,0.007380,
demo.27.ground.smt2,,2,3,unsat,1.233832,0.013400,0.332320,0.397480,0.336720,0.000000,0.006690,
demo.27.ground.smt2,,2,4,unsat,1.233216,0.013340,0.327200,0.401140,0.336560,0.000000,0.006740,
demo.27.ground.smt2,,4,0,unsat,1.115796,0.015220,0.326590,0.410470,0.208710,0.000000,0.008570,
demo.27.ground.smt2,,4,1,unsat,1.098160,0.015050,0.326060,0.389730,0.209820,0.000000,0.008800,
demo.27.ground.smt2,,4,2,unsat,1.097844,0.014870,0.327180,0.391340,0.205360,0.000000,0.009410,
demo.27.ground.smt2,,4,3,unsat,1.109036,0.014960,0.331620,0.396090,0.207520,0.000000,0.009690,
demo.27.ground.smt2,,4,4,unsat,1.111458,0.013980,0.334120,0.404620,0.201010,0.000000,0.010050,
demo.27.ground.smt2,,8,0,unsat,1.002583,0.014210,0.330020,0.387620,0.118640,0.000000,0.009150,
demo.27.ground.smt2,,8,1,unsat,1.006983,0.014190,0.334360,0.376240,0.127080,0.000000,0.010270,
demo.27.ground.smt2,,8,2,unsat,0.988473,0.015150,0.324040,0.369680,0.126290,0.000000,0.009880,
demo.27.ground.smt2,,8,3,unsat,1.010638,0.013970,0.329140,0.392320,0.119360,0.000000,0.009690,
demo.27.ground.smt2,,8,4,unsat,1.001919,0.013970,0.329290,0.375350,0.126680,0.000000,0.009610,
demo.27.ground.smt2,,16,0,unsat,0.965912,0.014340,0.329930,0.374960,0.092930,0.000000,0.009100,
demo.27.ground.smt2,,16,1,unsat,0.981565,0.015380,0.327260,0.393260,0.092000,0.000000,0.009120,
demo.27.ground.smt2,,16,2,unsat,0.973288,0.015550,0.327630,0.391770,0.085690,0.000000,0.010030,
demo.27.ground.smt2,,16,3,unsat,0.976351,0.014420,0.328860,0.388090,0.091590,0.000000,0.009340,
demo.27.ground.smt2,,16,4,unsat,0.972265,0.015750,0.327530,0.387730,0.091640,0.000000,0.008980,
demo.27.ground.smt2,,32,0,unsat,0.981215,0.015670,0.327190,0.399900,0.077940,0.000000,0.010120,
demo.27.ground.smt2,,32,1,unsat,0.992734,0.015350,0.330780,0.406330,0.077560,0.000000,0.010130,
demo.27.ground.smt2,,32,2,unsat,0.989788,0.015520,0.333610,0.404610,0.077680,0.000000,0.010380,
demo.27.ground.smt2,,32,3,unsat,0.990514,0.016260,0.326540,0.420430,0.071290,0.000000,0.010460,
demo.27.ground.smt2,,32,4,unsat,0.960768,0.015700,0.322150,0.385110,0.078850,0.000000,0.010590,
demo.27.ground.smt2,,64,0,unsat,1.009674,0.015110,0.334230,0.416580,0.078140,0.000000,0.011970,
demo.27.ground.smt2,,64,1,unsat,1.030858,0.015540,0.331730,0.438200,0.073790,0.000000,0.013500,
demo.27.ground.smt2,,64,2,unsat,1.021129,0.017130,0.326950,0.420070,0.083340,0.000000,0.012850,
demo.27.ground.smt2,,64,3,unsat,1.060957,0.015890,0.333410,0.462530,0.076770,0.000000,0.011600,
demo.27.ground.smt2,,64,4,unsat,1.046691,0.015710,0.326210,0.439450,0.087540,0.000000,0.014190,
demo.27.ground.smt2,,128,0,unsat,1.225731,0.016910,0.336510,0.520790,0.152530,0.000000,0.016100,
demo.27.ground.smt2,,128,1,unsat,1.172504,0.015250,0.332580,0.504670,0.125650,0.000000,0.014800,
demo.27.ground.smt2,,128,2,unsat,1.216415,0.016500,0.330610,0.552570,0.117200,0.000000,0.015080,
demo.27.ground.smt2,,128,3,unsat,1.227120,0.016570,0.330600,0.525300,0.169110,0.000000,0.014350,
demo.27.ground.smt2,,128,4,unsat,1.220682,0.015680,0.336420,0.533910,0.142070,0.000000,0.015110,
demo.28.ground.smt2,,1,0,unsat,1.200088,0.012240,0.268090,0.388060,0.414700,0.000000,0.002030,
demo.28.ground.smt2,,1,1,unsat,1.156091,0.011780,0.262460,0.366000,0.402760,0.000000,0.002030,
demo.28.ground.smt2,,1,2,unsat,1.136951,0.012090,0.263000,0.347280,0.403030,0.000000,0.002070,
demo.28.ground.smt2,,1,3,unsat,1.181427,0.011990,0.264950,0.380560,0.410460,0.000000,0.001940,
demo.28.ground.smt2,,1,4,unsat,1.161072,0.010880,0.266740,0.357990,0.414130,0.000000,0.002020,
demo.28.ground.smt2,,2,0,unsat,0.983041,0.011520,0.268090,0.345490,0.235050,0.000000,0.007490,
demo.28.ground.smt2,,2,1,unsat,0.958813,0.011920,0.265740,0.332770,0.226760,0.000000,0.007380,
demo.28.ground.smt2,,2,2,unsat,0.950516,0.011590,0.266720,0.309940,0.240520,0.000000,0.008050,
demo.28.ground.smt2,,2,3,unsat,0.964390,0.011350,0.259150,0.334890,0.239810,0.000000,0.007050,
demo.28.ground.smt2,,2,4,unsat,0.946394,0.010640,0.260960,0.327840,0.231310,0.000000,0.007450,
demo.28.ground.smt2,,4,0,unsat,0.847028,0.011820,0.262810,0.318940,0.134130,0.000000,0.007940,
demo.28.ground.smt2,,4,1,unsat,0.829122,0.010960,0.262300,0.300200,0.135570,0.000000,0.008350,
demo.28.ground.smt2,,4,2,unsat,0.831285,0.011760,0.261550,0.294790,0.146260,0.000000,0.008560,
demo.28.ground.smt2,,4,3,unsat,0.868488,0.011340,0.264590,0.322320,0.147460,0.000000,0.008770,
demo.28.ground.smt2,,4,4,unsat,0.846602,0.011750,0.264140,0.306880,0.144800,0.000000,0.008570,
demo.28.ground.smt2,,8,0,unsat,0.803316,0.011990,0.263590,0.325880,0.084550,0.000000,0.008450,
demo.28.ground.smt2,,8,1,unsat,0.781300,0.011870,0.262440,0.303500,0.086550,0.000000,0.008090,
demo.28.ground.smt2,,8,2,unsat,0.799646,0.011800,0.260830,0.321600,0.085830,0.000000,0.008890,
demo.28.ground.smt2,,8,3,unsat,0.790826,0.012670,0.262520,0.306950,0.085580,0.000000,0.009210,
demo.28.ground.smt2,,8,4,unsat,0.773409,0.012140,0.263160,0.296480,0.083620,0.000000,0.008090,
demo.28.ground.smt2,,16,0,unsat,0.748527,0.012110,0.260720,0.302430,0.057490,0.000000,0.008440,
demo.28.ground.smt2,,16,1,unsat,0.760924,0.011770,0.265370,0.306670,0.061170,0.000000,0.008800,
demo.28.ground.smt2,,16,2,unsat,0.764434,0.011930,0.259840,0.313260,0.058140,0.000000,0.009760,
demo.28.ground.smt2,,16,3,unsat,0.760911,0.012010,0.261620,0.309750,0.058640,0.000000,0.008870,
demo.28.ground.smt2,,16,4,unsat,0.781303,0.012330,0.267350,0.324500,0.055880,0.000000,0.009860,
demo.28.ground.smt2,,32,0,unsat,0.764228,0.012280,0.263630,0.318440,0.048800,0.000000,0.010100,
demo.28.ground.smt2,,32,1,unsat,0.764527,0.011710,0.265110,0.313070,0.053230,0.000000,0.010380,
demo.28.ground.smt2,,32,2,unsat,0.766546,0.011490,0.261880,0.318880,0.053190,0.000000,0.010100,
demo.28.ground.smt2,,32,3,unsat,0.798212,0.012340,0.263900,0.351340,0.048580,0.000000,0.009940,
demo.28.ground.smt2,,32,4,unsat,0.807091,0.012710,0.262470,0.357190,0.050440,0.000000,0.010140,
demo.28.ground.smt2,,64,0,unsat,0.802573,0.012350,0.262190,0.349020,0.047360,0.000000,0.012310,
demo.28.ground.smt2,,64,1,unsat,0.803313,0.011650,0.261880,0.338200,0.059680,0.000000,0.013450,
demo.28.ground.smt2,,64,2,unsat,0.841950,0.012390,0.260130,0.378490,0.055390,0.000000,0.012780,
demo.28.ground.smt2,,64,3,unsat,0.854269,0.013250,0.267370,0.378160,0.060590,0.000000,0.012160,
demo.28.ground.smt2,,64,4,unsat,0.854071,0.012670,0.263350,0.386430,0.056590,0.000000,0.013160,
demo.28.ground.smt2,,128,0,unsat,0.987045,0.014000,0.264440,0.446920,0.104550,0.000000,0.013880,
demo.28.ground.smt2,,128,1,unsat,0.997702,0.013590,0.266090,0.457040,0.099330,0.000000,0.013870,
demo.28.ground.smt2,,128,2,unsat,0.970823,0.013830,0.269040,0.433560,0.096730,0.000000,0.014100,
demo.28.ground.smt2,,128,3,unsat,1.002889,0.012740,0.264520,0.451470,0.112350,0.000000,0.014350,
demo.28.ground.smt2,,128,4,unsat,0.995767,0.013560,0.268170,0.452050,0.103010,0.000000,0.013650,
demo.29.ground.smt2,,1,0,unsat,2.051661,0.025050,0.480660,0.593730,0.775320,0.000000,0.002730,
demo.29.ground.smt2,,1,1,unsat,1.955330,0.024160,0.479940,0.604470,0.665040,0.000000,0.002580,
demo.29.ground.smt2,,1,2,unsat,1.957430,0.023730,0.477740,0.571250,0.704190,0.000000,0.002670,
demo.29.ground.smt2,,1,3,unsat,1.882636,0.023580,0.477950,0.559890,0.643360,0.000000,0.002410,
demo.29.ground.smt2,,1,4,unsat,1.894738,0.021640,0.466950,0.556810,0.677640,0.000000,0.002410,
demo.29.ground.smt2,,2,0,unsat,1.586247,0.022420,0.465560,0.528700,0.391140,0.000000,0.007330,
demo.29.ground.smt2,,2,1,unsat,1.595432,0.023160,0.474700,0.520620,0.400570,0.000000,0.007910,
demo.29.ground.smt2,,2,2,unsat,1.588872,0.021770,0.472610,0.519400,0.394230,0.000000,0.007240,
demo.29.ground.smt2,,2,3,unsat,1.588502,0.023000,0.467890,0.514610,0.400750,0.000000,0.007570,
demo.29.ground.smt2,,2,4,unsat,1.602498,0.023040,0.480570,0.538020,0.381550,0.000000,0.007870,
demo.29.ground.smt2,,4,0,unsat,1.390358,0.023910,0.468140,0.499430,0.220340,0.000000,0.009600,
demo.29.ground.smt2,,4,1,unsat,1.384314,0.023120,0.471330,0.499690,0.212500,0.000000,0.009880,
demo.29.ground.smt2,,4,2,unsat,1.371814,0.023560,0.461300,0.485520,0.224370,0.000000,0.009830,
demo.29.ground.smt2,,4,3,unsat,1.382597,0.022430,0.468520,0.489280,0.223420,0.000000,0.010140,
demo.29.ground.smt2,,4,4,unsat,1.382331,0.023590,0.469110,0.486020,0.225110,0.000000,0.010000,
demo.29.ground.smt2,,8,0,unsat,1.293913,0.023160,0.468310,0.490980,0.131180,0.000000,0.010300,
demo.29.ground.smt2,,8,1,unsat,1.283246,0.023980,0.461000,0.486520,0.131840,0.000000,0.010690,
demo.29.ground.smt2,,8,2,unsat,1.271833,0.022830,0.466430,0.473200,0.132730,0.000000,0.009980,
demo.29.ground.smt2,,8,3,unsat,1.277716,0.022630,0.462890,0.481060,0.134970,0.000000,0.009970,
demo.29.ground.smt2,,8,4,unsat,1.282934,0.022550,0.464660,0.481090,0.138150,0.000000,0.009840,
demo.29.ground.smt2,,16,0,unsat,1.245943,0.023200,0.468670,0.485480,0.096160,0.000000,0.010560,
demo.29.ground.smt2,,16,1,unsat,1.256468,0.024750,0.462030,0.493870,0.099050,0.000000,0.012040,
demo.29.ground.smt2,,16,2,unsat,1.255234,0.023440,0.464760,0.499280,0.095610,0.000000,0.010110,
demo.29.ground.smt2,,16,3,unsat,1.261842,0.022830,0.464830,0.501600,0.096420,0.000000,0.011350,
demo.29.ground.smt2,,16,4,unsat,1.262551,0.023460,0.470260,0.500750,0.094850,0.000000,0.010020,
demo.29.ground.smt2,,32,0,unsat,1.266621,0.024300,0.464200,0.515650,0.082760,0.000000,0.010930,
demo.29.ground.smt2,,32,1,unsat,1.256756,0.023930,0.467120,0.506820,0.080150,0.000000,0.011190,
demo.29.ground.smt2,,32,2,unsat,1.265843,0.024030,0.470380,0.509960,0.081910,0.000000,0.011600,
demo.29.ground.smt2,,32,3,unsat,1.261920,0.024710,0.478660,0.506260,0.076510,0.000000,0.011170,
demo.29.ground.smt2,,32,4,unsat,1.246989,0.023830,0.468720,0.498670,0.079240,0.000000,0.011370,
demo.29.ground.smt2,,64,0,unsat,1.301544,0.023590,0.463240,0.536160,0.087730,0.000000,0.014210,
demo.29.ground.smt2,,64,1,unsat,1.321310,0.024320,0.469590,0.554850,0.085950,0.000000,0.012120,
demo.29.ground.smt2,,64,2,unsat,1.282402,0.023800,0.472280,0.519930,0.079670,0.000000,0.015300,
demo.29.ground.smt2,,64,3,unsat,1.325939,0.025620,0.469490,0.554870,0.087640,0.000000,0.013400,
demo.29.ground.smt2,,64,4,unsat,1.379871,0.024250,0.476130,0.600230,0.090860,0.000000,0.014990,
demo.29.ground.smt2,,128,0,unsat,1.448911,0.025050,0.490430,0.586810,0.131860,0.000000,0.018160,
demo.29.ground.smt2,,128,1,unsat,1.517449,0.025340,0.470700,0.658980,0.140850,0.000000,0.019530,
demo.29.ground.smt2,,128,2,unsat,1.510921,0.027160,0.480240,0.657050,0.128320,0.000000,0.017600,
demo.29.ground.smt2,,128,3,unsat,1.452914,0.026630,0.477390,0.615070,0.117240,0.000000,0.017140,
demo.29.ground.smt2,,128,4,unsat,1.528762,0.024270,0.481630,0.650960,0.151810,0.000000,0.019210,
demo.3.ground.smt2,,1,0,unsat,1.319297,0.015610,0.312130,0.415860,0.449660,0.000000,0.002540,
demo.3.ground.smt2,,1,1,unsat,1.236574,0.014280,0.308670,0.378590,0.415450,0.000000,0.002320,
demo.3.ground.smt2,,1,2,unsat,1.265552,0.014080,0.311300,0.385370,0.432970,0.000000,0.002320,
demo.3.ground.smt2,,1,3,unsat,1.161367,0.014260,0.311100,0.375970,0.338160,0.000000,0.002240,
demo.3.ground.smt2,,1,4,unsat,1.195178,0.013860,0.307430,0.387610,0.368080,0.000000,0.002290,
demo.3.ground.smt2,,2,0,unsat,1.058331,0.013570,0.307430,0.368500,0.242860,0.000000,0.007290,
demo.3.ground.smt2,,2,1,unsat,1.100266,0.013180,0.311990,0.386580,0.254460,0.000000,0.007480,
demo.3.ground.smt2,,2,2,unsat,1.075873,0.013950,0.308460,0.360580,0.263690,0.000000,0.007690,
demo.3.ground.smt2,,2,3,unsat,1.088106,0.013440,0.310000,0.388190,0.247050,0.000000,0.006740,
demo.3.ground.smt2,,2,4,unsat,1.048936,0.013580,0.305930,0.353850,0.251300,0.000000,0.006570,
demo.3.ground.smt2,,4,0,unsat,0.950275,0.013220,0.312790,0.351330,0.144500,0.000000,0.009040,
demo.3.ground.smt2,,4,1,unsat,0.965185,0.014330,0.306880,0.373500,0.141030,0.000000,0.009310,
demo.3.ground.smt2,,4,2,unsat,0.948220,0.013350,0.308220,0.357520,0.140090,0.000000,0.008820,
demo.3.ground.smt2,,4,3,unsat,0.962617,0.014900,0.304800,0.372640,0.142710,0.000000,0.008840,
demo.3.ground.smt2,,4,4,unsat,0.936869,0.013360,0.305760,0.347450,0.141050,0.000000,0.008740,
demo.3.ground.smt2,,8,0,unsat,0.886838,0.013590,0.312860,0.344050,0.085770,0.000000,0.009800,
demo.3.ground.smt2,,8,1,unsat,0.880729,0.014230,0.306570,0.342760,0.087270,0.000000,0.009890,
demo.3.ground.smt2,,8,2,unsat,0.887319,0.013530,0.308410,0.343990,0.088950,0.000000,0.010420,
demo.3.ground.smt2,,8,3,unsat,0.886395,0.014590,0.308050,0.346860,0.086700,0.000000,0.010560,
demo.3.ground.smt2,,8,4,unsat,0.884979,0.014110,0.304350,0.349560,0.085400,0.000000,0.009860,
demo.3.ground.smt2,,16,0,unsat,0.856383,0.013890,0.306340,0.348920,0.060170,0.000000,0.009840,
demo.3.ground.smt2,,16,1,unsat,0.866461,0.013630,0.309050,0.360720,0.058120,0.000000,0.009260,
demo.3.ground.smt2,,16,2,unsat,0.861171,0.013950,0.310150,0.351750,0.060520,0.000000,0.009610,
demo.3.ground.smt2,,16,3,unsat,0.881563,0.014470,0.309880,0.370900,0.058340,0.000000,0.009560,
demo.3.ground.smt2,,16,4,unsat,0.886854,0.014950,0.310940,0.373930,0.057950,0.000000,0.009300,
demo.3.ground.smt2,,32,0,unsat,0.898548,0.014750,0.306940,0.385410,0.048590,0.000000,0.011910,
demo.3.ground.smt2,,32,1,unsat,0.891142,0.014230,0.308280,0.381210,0.046680,0.000000,0.011010,
demo.3.ground.smt2,,32,2,unsat,0.922550,0.014710,0.320210,0.393820,0.050020,0.000000,0.010920,
demo.3.ground.smt2,,32,3,unsat,0.971919,0.013910,0.314280,0.448080,0.048330,0.000000,0.010590,
demo.3.ground.smt2,,32,4,unsat,0.920032,0.014290,0.310790,0.404810,0.049020,0.000000,0.011060,
demo.3.ground.smt2,,64,0,unsat,0.975118,0.014210,0.304320,0.453970,0.050100,0.000000,0.013390,
demo.3.ground.smt2,,64,1,unsat,0.949938,0.015490,0.310430,0.429470,0.049090,0.000000,0.011480,
demo.3.ground.smt2,,64,2,unsat,0.930676,0.015400,0.305600,0.411260,0.044400,0.000000,0.013240,
demo.3.ground.smt2,,64,3,unsat,0.965839,0.014230,0.310700,0.434310,0.049370,0.000000,0.015710,
demo.3.ground.smt2,,64,4,unsat,0.954498,0.015960,0.309510,0.423780,0.050970,0.000000,0.014440,
demo.3.ground.smt2,,128,0,unsat,1.172918,0.016240,0.312150,0.521710,0.148990,0.000000,0.017210,
demo.3.ground.smt2,,128,1,unsat,1.139845,0.017040,0.316040,0.531840,0.103240,0.000000,0.016930,
demo.3.ground.smt2,,128,2,unsat,1.118178,0.016760,0.314950,0.521510,0.091260,0.000000,0.016910,
demo.3.ground.smt2,,128,3,unsat,1.142440,0.016050,0.314020,0.540700,0.095370,0.000000,0.017030,
demo.3.ground.smt2,,128,4,unsat,1.129959,0.017410,0.311300,0.533510,0.092160,0.000000,0.016850,
demo.30.ground.smt2,,1,0,unsat,1.992034,0.025020,0.470620,0.632300,0.691890,0.000000,0.002550,
demo.30.ground.smt2,,1,1,unsat,1.884719,0.024080,0.466630,0.612310,0.609980,0.000000,0.002640,
demo.30.ground.smt2,,1,2,unsat,1.872669,0.022730,0.464920,0.600190,0.612860,0.000000,0.002670,
demo.30.ground.smt2,,1,3,unsat,1.917381,0.023220,0.459710,0.552090,0.711060,0.000000,0.002630,
demo.30.ground.smt2,,1,4,unsat,1.976846,0.023060,0.466920,0.589670,0.723220,0.000000,0.002490,
demo.30.ground.smt2,,2,0,unsat,1.526623,0.021990,0.461830,0.519960,0.350060,0.000000,0.007240,
demo.30.ground.smt2,,2,1,unsat,1.523853,0.022320,0.454420,0.523000,0.351180,0.000000,0.007280,
demo.30.ground.smt2,,2,2,unsat,1.534562,0.021800,0.466680,0.522510,0.351870,0.000000,0.007370,
demo.30.ground.smt2,,2,3,unsat,1.514730,0.021510,0.458750,0.501950,0.361440,0.000000,0.007520,
demo.30.ground.smt2,,2,4,unsat,1.517358,0.021590,0.454530,0.517370,0.349200,0.000000,0.007130,
demo.30.ground.smt2,,4,0,unsat,1.366305,0.023510,0.463100,0.494050,0.208880,0.000000,0.010710,
demo.30.ground.smt2,,4,1,unsat,1.370219,0.022260,0.454730,0.498720,0.219690,0.000000,0.010320,
demo.30.ground.smt2,,4,2,unsat,1.351685,0.023220,0.450070,0.500760,0.205390,0.000000,0.009950,
demo.30.ground.smt2,,4,3,unsat,1.374259,0.023590,0.465230,0.496110,0.214590,0.000000,0.010600,
demo.30.ground.smt2,,4,4,unsat,1.352616,0.022260,0.456790,0.480550,0.218830,0.000000,0.009870,
demo.30.ground.smt2,,8,0,unsat,1.280503,0.022820,0.457290,0.491070,0.133050,0.000000,0.010340,
demo.30.ground.smt2,,8,1,unsat,1.266941,0.022240,0.461050,0.477760,0.130260,0.000000,0.010310,
demo.30.ground.smt2,,8,2,unsat,1.279521,0.022800,0.460290,0.491970,0.128050,0.000000,0.010400,
demo.30.ground.smt2,,8,3,unsat,1.272634,0.022980,0.463600,0.481540,0.130680,0.000000,0.009920,
demo.30.ground.smt2,,8,4,unsat,1.250187,0.022340,0.455810,0.475970,0.122410,0.000000,0.010390,
demo.30.ground.smt2,,16,0,unsat,1.212225,0.022710,0.452740,0.479490,0.090240,0.000000,0.010290,
demo.30.ground.smt2,,16,1,unsat,1.232810,0.022850,0.458170,0.489610,0.092750,0.000000,0.010360,
demo.30.ground.smt2,,16,2,unsat,1.224819,0.023440,0.452070,0.490060,0.092500,0.000000,0.010110,
demo.30.ground.smt2,,16,3,unsat,1.243753,0.023020,0.458980,0.500890,0.093140,0.000000,0.010970,
demo.30.ground.smt2,,16,4,unsat,1.239899,0.023110,0.453630,0.501530,0.093970,0.000000,0.010260,
demo.30.ground.smt2,,32,0,unsat,1.247867,0.022940,0.461640,0.507330,0.081710,0.000000,0.011670,
demo.30.ground.smt2,,32,1,unsat,1.213468,0.023320,0.456150,0.491350,0.074010,0.000000,0.011060,
demo.30.ground.smt2,,32,2,unsat,1.233407,0.022730,0.453150,0.505680,0.078900,0.000000,0.011530,
demo.30.ground.smt2,,32,3,unsat,1.221303,0.022760,0.459870,0.493490,0.073680,0.000000,0.011580,
demo.30.ground.smt2,,32,4,unsat,1.219436,0.022580,0.458560,0.492230,0.074820,0.000000,0.011590,
demo.30.ground.smt2,,64,0,unsat,1.257241,0.023260,0.456240,0.508600,0.083560,0.000000,0.015140,
demo.30.ground.smt2,,64,1,unsat,1.282662,0.024630,0.457620,0.548280,0.073120,0.000000,0.013800,
demo.30.ground.smt2,,64,2,unsat,1.300368,0.024290,0.462740,0.549400,0.079830,0.000000,0.015100,
demo.30.ground.smt2,,64,3,unsat,1.299917,0.023880,0.462760,0.559120,0.072330,0.000000,0.014260,
demo.30.ground.smt2,,64,4,unsat,1.297975,0.024410,0.458170,0.552850,0.080080,0.000000,0.015570,
demo.30.ground.smt2,,128,0,unsat,1.393806,0.023910,0.463230,0.576740,0.121460,0.000000,0.017480,
demo.30.ground.smt2,,128,1,unsat,1.378574,0.024670,0.465210,0.575190,0.108270,0.000000,0.016910,
demo.30.ground.smt2,,128,2,unsat,1.383759,0.023990,0.459790,0.586430,0.107100,0.000000,0.017020,
demo.30.ground.smt2,,128,3,unsat,1.408033,0.024600,0.460510,0.598460,0.118810,0.000000,0.017430,
demo.30.ground.smt2,,128,4,unsat,1.392674,0.025310,0.462030,0.581700,0.117710,0.000000,0.017120,
demo.31.ground.smt2,,1,0,unsat,1.894864,0.026260,0.475510,0.537420,0.684140,0.000000,0.002520,
demo.31.ground.smt2,,1,1,unsat,1.869202,0.025050,0.469220,0.589150,0.611230,0.000000,0.002770,
demo.31.ground.smt2,,1,2,unsat,1.838483,0.024480,0.468950,0.546740,0.626440,0.000000,0.002450,
demo.31.ground.smt2,,1,3,unsat,1.732086,0.023420,0.463970,0.491150,0.590750,0.000000,0.002450,
demo.31.ground.smt2,,1,4,unsat,1.691632,0.022070,0.463440,0.522480,0.518440,0.000000,0.002560,
demo.31.ground.smt2,,2,0,unsat,1.539950,0.020930,0.470620,0.505900,0.373560,0.000000,0.007400,
demo.31.ground.smt2,,2,1,unsat,1.499540,0.023370,0.459870,0.491370,0.350460,0.000000,0.007540,
demo.31.ground.smt2,,2,2,unsat,1.526596,0.022660,0.460540,0.506520,0.359210,0.000000,0.007230,
demo.31.ground.smt2,,2,3,unsat,1.561753,0.022470,0.473540,0.514670,0.377980,0.000000,0.007580,
demo.31.ground.smt2,,2,4,unsat,1.553641,0.022290,0.468490,0.494150,0.397600,0.000000,0.008210,
demo.31.ground.smt2,,4,0,unsat,1.361300,0.022240,0.461950,0.495150,0.206010,0.000000,0.009150,
demo.31.ground.smt2,,4,1,unsat,1.375174,0.022400,0.464630,0.492060,0.223100,0.000000,0.009400,
demo.31.ground.smt2,,4,2,unsat,1.344648,0.023370,0.461080,0.475440,0.212700,0.000000,0.009930,
demo.31.ground.smt2,,4,3,unsat,1.334751,0.021850,0.464260,0.476770,0.197120,0.000000,0.010180,
demo.31.ground.smt2,,4,4,unsat,1.377083,0.021690,0.465500,0.505600,0.208090,0.000000,0.010510,
demo.31.ground.smt2,,8,0,unsat,1.273045,0.023030,0.467180,0.476080,0.131890,0.000000,0.010640,
demo.31.ground.smt2,,8,1,unsat,1.280145,0.023490,0.462370,0.482790,0.135850,0.000000,0.010310,
demo.31.ground.smt2,,8,2,unsat,1.261255,0.022790,0.458110,0.479430,0.125150,0.000000,0.011010,
demo.31.ground.smt2,,8,3,unsat,1.259531,0.021880,0.457720,0.476430,0.131460,0.000000,0.010560,
demo.31.ground.smt2,,8,4,unsat,1.280685,0.022160,0.469850,0.481510,0.132560,0.000000,0.010710,
demo.31.ground.smt2,,16,0,unsat,1.229821,0.022600,0.465250,0.474900,0.096170,0.000000,0.010980,
demo.31.ground.smt2,,16,1,unsat,1.228593,0.022780,0.463160,0.479040,0.093380,0.000000,0.010200,
