file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,2,1,0.749280,0.602498,1.124691,6664.4189
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,3,1,0.749280,0.602498,1.124691,6733.2139
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,4,1,0.749280,0.602498,1.124691,6907.8037
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,0,1,0.749280,0.602498,1.124691,49403.8803
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,1,1,0.749280,0.602498,1.124691,49385.1201
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,2,1,0.749280,0.602498,1.124691,49391.1008
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,3,1,0.749280,0.602498,1.124691,49371.5577
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,4,1,0.749280,0.602498,1.124691,49436.0231
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,nelson_simple,0,1,0.535127,0.431071,0.901932,1297.7265
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,nelson_simple,1,1,0.535127,0.431071,0.901932,1309.4225
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,nelson_simple,2,1,0.535127,0.431071,0.901932,1302.9499
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,nelson_simple,3,1,0.535127,0.431071,0.901932,1317.5124
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,nelson_simple,4,1,0.535127,0.431071,0.901932,1310.3854
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,0,1,0.535127,0.431071,0.901932,5150.6453
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,1,1,0.535127,0.431071,0.901932,5325.0724
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,2,1,0.535127,0.431071,0.901932,5478.0959
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,3,1,0.535127,0.431071,0.901932,5582.7638
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,4,1,0.535127,0.431071,0.901932,5685.1452
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,0,1,0.535127,0.431071,0.901932,3145.7544
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,1,1,0.535127,0.431071,0.901932,3151.2796
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,2,1,0.535127,0.431071,0.901932,3144.8185
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,3,1,0.535127,0.431071,0.901932,3144.6427
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,4,1,0.535127,0.431071,0.901932,3143.3716
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,nelson_simple,0,1,0.582777,0.478595,0.925931,1326.1463
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,nelson_simple,1,1,0.582777,0.478595,0.925931,1328.7437
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,nelson_simple,2,1,0.582777,0.478595,0.925931,1363.9187
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,nelson_simple,3,1,0.582777,0.478595,0.925931,1366.7340
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,nelson_simple,4,1,0.582777,0.478595,0.925931,1367.6436
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,0,1,0.582777,0.478595,0.925931,4953.5995
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,1,1,0.582777,0.478595,0.925931,5219.8767
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,2,1,0.582777,0.478595,0.925931,5362.1220
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,3,1,0.582777,0.478595,0.925931,5407.5183
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,4,1,0.582777,0.478595,0.925931,5438.0225
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,0,1,0.582777,0.478595,0.925931,5425.9563
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,1,1,0.582777,0.478595,0.925931,5435.3360
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,2,1,0.582777,0.478595,0.925931,5435.5699
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,3,1,0.582777,0.478595,0.925931,5433.7729
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,4,1,0.582777,0.478595,0.925931,5424.2837
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,nelson_simple,0,1,0.423324,0.235559,0.472607,677.9523
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,nelson_simple,1,1,0.423324,0.235559,0.472607,674.3578
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,nelson_simple,2,1,0.423324,0.235559,0.472607,678.5685
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,nelson_simple,3,1,0.423324,0.235559,0.472607,675.6456
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,nelson_simple,4,1,0.423324,0.235559,0.472607,681.4392
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,0,1,0.423324,0.235559,0.472607,2535.4724
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,1,1,0.423324,0.235559,0.472607,2633.6409
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,2,1,0.423324,0.235559,0.472607,2679.7303
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,3,1,0.423324,0.235559,0.472607,2681.7985
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,4,1,0.423324,0.235559,0.472607,2685.2002
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,0,1,0.423324,0.235559,0.472607,1863.1115
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,1,1,0.423324,0.235559,0.472607,1859.3375
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,2,1,0.423324,0.235559,0.472607,1863.4575
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,3,1,0.423324,0.235559,0.472607,1859.9844
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,4,1,0.423324,0.235559,0.472607,1860.3114
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,nelson_simple,0,1,0.248990,0.241170,0.475738,665.5698
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,nelson_simple,1,1,0.248990,0.241170,0.475738,666.6143
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,nelson_simple,2,1,0.248990,0.241170,0.475738,660.6715
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,nelson_simple,3,1,0.248990,0.241170,0.475738,661.3037
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,nelson_simple,4,1,0.248990,0.241170,0.475738,662.8615
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,0,1,0.248990,0.241170,0.475738,2286.7830
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,1,1,0.248990,0.241170,0.475738,2421.3813
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,2,1,0.248990,0.241170,0.475738,2485.5577
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,3,1,0.248990,0.241170,0.475738,2513.3831
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,4,1,0.248990,0.241170,0.475738,2523.0277
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,0,1,0.248990,0.241170,0.475738,3005.0407
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,1,1,0.248990,0.241170,0.475738,3001.4954
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,2,1,0.248990,0.241170,0.475738,2999.0903
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,3,1,0.248990,0.241170,0.475738,2998.6495
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,4,1,0.248990,0.241170,0.475738,2992.9329
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,nelson_simple,0,1,2.280205,1.682620,3.554182,6648.1884
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,nelson_simple,1,1,2.280205,1.682620,3.554182,6562.7337
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,nelson_simple,2,1,2.280205,1.682620,3.554182,6562.0625
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,nelson_simple,3,1,2.280205,1.682620,3.554182,6594.9594
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,nelson_simple,4,1,2.280205,1.682620,3.554182,6621.8359
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,0,1,2.280205,1.682620,3.554182,24621.5216
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,1,1,2.280205,1.682620,3.554182,25792.5441
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,2,1,2.280205,1.682620,3.554182,26444.7804
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,3,1,2.280205,1.682620,3.554182,26920.6421
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,4,1,2.280205,1.682620,3.554182,27515.7198
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,0,1,2.280205,1.682620,3.554182,9129.3265
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,1,1,2.280205,1.682620,3.554182,9167.1920
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,2,1,2.280205,1.682620,3.554182,9171.0510
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,3,1,2.280205,1.682620,3.554182,9142.2520
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,4,1,2.280205,1.682620,3.554182,9138.8134
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,nelson_simple,0,1,2.258916,1.657962,3.166270,5923.6514
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,nelson_simple,1,1,2.258916,1.657962,3.166270,5909.2866
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,nelson_simple,2,1,2.258916,1.657962,3.166270,5878.0664
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,nelson_simple,3,1,2.258916,1.657962,3.166270,5890.1677
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,nelson_simple,4,1,2.258916,1.657962,3.166270,5901.5745
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,0,1,2.258916,1.657962,3.166270,19487.8721
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,1,1,2.258916,1.657962,3.166270,20996.7213
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,2,1,2.258916,1.657962,3.166270,22454.0161
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,3,1,2.258916,1.657962,3.166270,23254.4505
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,4,1,2.258916,1.657962,3.166270,23614.2316
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,0,1,2.258916,1.657962,3.166270,7463.3029
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,1,1,2.258916,1.657962,3.166270,7448.4756
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,2,1,2.258916,1.657962,3.166270,7446.4694
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,3,1,2.258916,1.657962,3.166270,7460.5443
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,4,1,2.258916,1.657962,3.166270,7456.6328
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,nelson_simple,0,1,0.698872,0.640268,1.315739,2206.0405
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,nelson_simple,1,1,0.698872,0.640268,1.315739,2229.0095
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,nelson_simple,2,1,0.698872,0.640268,1.315739,2250.4727
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,nelson_simple,3,1,0.698872,0.640268,1.315739,2211.4415
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,nelson_simple,4,1,0.698872,0.640268,1.315739,2245.3358
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,0,1,0.698872,0.640268,1.315739,7836.8918
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,1,1,0.698872,0.640268,1.315739,8275.5759
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,2,1,0.698872,0.640268,1.315739,8467.4053
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,3,1,0.698872,0.640268,1.315739,8564.9036
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,4,1,0.698872,0.640268,1.315739,8617.1994
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,0,1,0.698872,0.640268,1.315739,5341.7611
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,1,1,0.698872,0.640268,1.315739,5336.5684
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,2,1,0.698872,0.640268,1.315739,5331.8093
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,3,1,0.698872,0.640268,1.315739,5331.5596
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,4,1,0.698872,0.640268,1.315739,5348.5190
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,nelson_simple,0,1,0.760313,0.616694,1.193554,1482.5120
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,nelson_simple,1,1,0.760313,0.616694,1.193554,1530.7533
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,nelson_simple,2,1,0.760313,0.616694,1.193554,1527.0551
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,nelson_simple,3,1,0.760313,0.616694,1.193554,1497.9814
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,nelson_simple,4,1,0.760313,0.616694,1.193554,1487.8924
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,0,1,0.760313,0.616694,1.193554,5877.4763
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,1,1,0.760313,0.616694,1.193554,6298.7070
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,2,1,0.760313,0.616694,1.193554,6624.0802
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,3,1,0.760313,0.616694,1.193554,6725.5294
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,4,1,0.760313,0.616694,1.193554,6779.7256
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,0,1,0.760313,0.616694,1.193554,26049.8118
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,1,1,0.760313,0.616694,1.193554,26068.0757
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,2,1,0.760313,0.616694,1.193554,25950.6152
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,3,1,0.760313,0.616694,1.193554,25975.3074
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,4,1,0.760313,0.616694,1.193554,25966.6425
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,0,2,0.020188,0.089699,0.178675,815.6400
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,1,2,0.020188,0.089699,0.178675,872.6770
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,2,2,0.020188,0.089699,0.178675,887.2538
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,3,2,0.020188,0.089699,0.178675,901.2415
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,4,2,0.020188,0.089699,0.178675,901.6458
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,0,2,0.020188,0.089699,0.178675,176.7861
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,1,2,0.020188,0.089699,0.178675,177.3403
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,2,2,0.020188,0.089699,0.178675,176.4325
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,3,2,0.020188,0.089699,0.178675,175.9709
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,4,2,0.020188,0.089699,0.178675,176.0816
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,0,2,0.013081,0.057924,0.113396,487.1720
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,1,2,0.013081,0.057924,0.113396,518.7584
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,2,2,0.013081,0.057924,0.113396,520.9121
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,3,2,0.013081,0.057924,0.113396,535.6164
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,4,2,0.013081,0.057924,0.113396,536.5890
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,0,2,0.013081,0.057924,0.113396,115.8477
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,1,2,0.013081,0.057924,0.113396,115.9058
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,2,2,0.013081,0.057924,0.113396,115.3976
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,3,2,0.013081,0.057924,0.113396,115.4718
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,4,2,0.013081,0.057924,0.113396,115.4363
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,0,2,0.019253,0.091301,0.188938,920.1292
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,1,2,0.019253,0.091301,0.188938,986.2481
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,2,2,0.019253,0.091301,0.188938,995.7296
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,3,2,0.019253,0.091301,0.188938,1023.9432
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,4,2,0.019253,0.091301,0.188938,1033.7236
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,0,2,0.019253,0.091301,0.188938,156.0258
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,1,2,0.019253,0.091301,0.188938,156.2318
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,2,2,0.019253,0.091301,0.188938,155.2285
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,3,2,0.019253,0.091301,0.188938,155.5256
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,4,2,0.019253,0.091301,0.188938,155.2350
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,0,2,0.013505,0.064604,0.127363,549.6230
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,1,2,0.013505,0.064604,0.127363,583.5883
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,2,2,0.013505,0.064604,0.127363,589.7099
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,3,2,0.013505,0.064604,0.127363,598.3743
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,4,2,0.013505,0.064604,0.127363,603.2741
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,0,2,0.013505,0.064604,0.127363,106.4918
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,1,2,0.013505,0.064604,0.127363,107.6586
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,2,2,0.013505,0.064604,0.127363,105.6797
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,3,2,0.013505,0.064604,0.127363,105.8652
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,4,2,0.013505,0.064604,0.127363,106.3258
